,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime
122,5,True,"06 4, 2017",AZY31SPDXGJQ,B00004U9V2,{'Size:': ' 3.5 oz.'},Rj,"C&E hand cream is the most emollient cream I've tried, It does what it says it will,and the nice scents are lovely as well (not too overpowering) It's on the spendy side,but w/all the hand work many of us do,we deserved it.",Sweet treat for my hands.,1496534400
123,5,True,"06 2, 2017",A2G7XOUKV97CME,B00004U9V2,{'Size:': ' 3.5 oz.'},Moe,One of the best moisturizers for super dry skin. And the fragrance is lovely too,Five Stars,1496361600
124,5,True,"05 30, 2017",AIGEGSFSA53GD,B00004U9V2,{'Size:': ' 3.5 oz.'},charles s thomas,"best ever, my favorite hand cream",Five Stars,1496102400
125,5,True,"05 29, 2017",A1ASEXTR1T5KQN,B00004U9V2,{'Size:': ' 3.5 oz.'},SnoopyJacksMom,"This is my very favorite hand lotion. I have used it for years, and nothing else compares for me. It is fantastic for dry hands and has a lovely, spicy scent. It's hard to find that combination of effectiveness and nice scent in hand lotions that actually work well! It is on the pricey side, but high quality and definitely worth it. Highly recommend!",This is my very favorite hand lotion,1496016000
126,5,True,"05 27, 2017",AHT13RD0QM312,B00004U9V2,{'Size:': ' 3.5 oz.'},Amazon Customer,I love this product.  It is great for dry skin.  I will purchase this product again.,Five Stars,1495843200
127,5,True,"05 25, 2017",A3AQ9XHUHSQOCY,B00004U9V2,{'Size:': ' 250 g'},robert,This skin cream is so rich in moisture. I apply it on my feet nice and smooth.,I apply it on my feet nice and smooth,1495670400
128,5,True,"05 25, 2017",A2I357OM996JQX,B00004U9V2,{'Size:': ' 0.9 oz.'},Pam,"I was given this hand cream as a gift and had to order another for myself. If it were not so expensive, I would order many more.",I was given this hand cream as a gift and ...,1495670400
129,5,True,"05 24, 2017",A1FEL0DJIQVE5J,B00004U9V2,{'Size:': ' 0.9 oz.'},amanda brand,Great quality moisturizer.,Five Stars,1495584000
130,5,True,"05 17, 2017",A2HJZ5594HA2O8,B00004U9V2,{'Size:': ' 0.9 oz.'},Diane Gill-Kaindoh,The cream is great.. Will definitely get some more.,Five Stars,1494979200
131,5,True,"05 17, 2017",ATWF516YZ702C,B00004U9V2,{'Size:': ' 3.5 oz.'},Agnes in Rehoboth,Remarkable product for gardeners hands,Five Stars,1494979200
132,5,True,"05 15, 2017",A26QIE12BXHH2E,B00004U9V2,{'Size:': ' 3.5 oz.'},BB,this is amazing for your hands so soft,Five Stars,1494806400
133,5,True,"05 14, 2017",A1GQLWS9D0MY44,B00004U9V2,{'Size:': ' 0.9 oz.'},Danielle Wheatley,I love this product. It leaves my hands feeling smooth soft and pampered and never greasy.,Excellent for gardeners and landscapers,1494720000
134,5,True,"05 12, 2017",A2JIB8PKD4FQ32,B00004U9V2,{'Size:': ' 250 g'},Carolyn D. Mason,this lotion is wonderful! One small drop and my hands feel soft again.,Five Stars,1494547200
135,3,True,"05 11, 2017",A110U6JR5YQTPN,B00004U9V2,{'Size:': ' 0.9 oz.'},tony,"Given all the great 5-star reviews, I was expecting something much better. I don't notice a difference between this lotion and others that are a quarter of the price. This lotion is ok, but not worth the money in my book.",Given all the great 5-star reviews,1494460800
136,4,True,"05 8, 2017",A36OHJMDIWMFXS,B00004U9V2,{'Size:': ' 250 g'},Garth,"The lotion is the best!  The bottle, which is metal, came dented.  I ordered 3 and all three came dented.  I had to pick the least dented to give as a gift, but that was disappointing!  The product itself, the lotion, is top notch however.","Lotion 5, bottle 3",1494201600
137,2,True,"05 3, 2017",A3JDWEPQH4NEOR,B00004U9V2,{'Size:': ' 0.9 oz.'},Jozie,Tiny tube for the money. Thought it was a larager tube.,Two Stars,1493769600
138,5,True,"05 2, 2017",A3VU8ZU8Y9OYF,B00004U9V2,{'Size:': ' 3.5 oz.'},Music Maven,This lotion is amazing...smells wonderful and really helps heal and soften your hands.,Five Stars,1493683200
139,5,True,"05 2, 2017",A2L8BJU760D11W,B00004U9V2,{'Size:': ' 0.9 oz.'},Shelley B.,"My favorite lotion, by far! Smells SOO good every time I put it on. :)",Five Stars,1493683200
140,5,True,"04 29, 2017",A3OFU0NLR9EJ7Y,B00004U9V2,{'Size:': ' 250 g'},Robert F. Pennington,"We keep a bottle of this moisturizer in the kitchen.  We use it every day and a small amount goes a long way.  One bottle can last 3 years!  It smells good, too.","It smells good, too",1493424000
141,5,True,"04 26, 2017",A2NB16B6V1DXL,B00004U9V2,{'Size:': ' 3.5 oz.'},Lorraine Labate,Helps the roughest hands.,Five Stars,1493164800
142,5,True,"04 26, 2017",A2NB16B6V1DXL,B00004U9V2,{'Size:': ' 0.9 oz.'},Lorraine Labate,Love this hand cream.,Five Stars,1493164800
143,5,True,"04 20, 2017",A1DNABDMALTASM,B00004U9V2,{'Size:': ' 0.9 oz.'},Amazon Customer,"i am a gardner an this stuff works great on the hands an smells beautiful, i just have to find it somewhere a little cheaper this size tube was small for the price but i am happy with the service an the product.",Love this,1492646400
144,4,True,"04 18, 2017",A1OQV3ENNMMR2C,B00004U9V2,{'Size:': ' 250 g'},pk,"Necessarily subjective, but the best lotion going - best balance of softening skin but with minimal greasiness.  Container lasts longer than one might think and for the price it should.",A little dab'll do ya,1492473600
145,5,False,"04 16, 2017",A1CBUOW3HI1NO7,B00004U9V2,{'Size:': ' 3.5 oz.'},Angel Muniz,"I gave a variety of the hand creams out as stocking stuffers a couple of years ago and my husband really liked Gardeners and had been using it sparingly because he didn't want to run out.  He finally got to the end of his supply so he asked if I would get him more.  He is hard to please when it comes to lotions and moisturizers, but this is a winner.",Hubby Loves This Hand Cream,1492300800
146,5,True,"04 6, 2017",AXWI8OVE2QW,B00004U9V2,{'Size:': ' 250 g'},Wendy L Eberman,"This is my absolute favorite hand cream.  I use it all the time, and give to others as a gift.",This is my absolute favorite hand cream,1491436800
147,5,True,"04 5, 2017",A1YIPEY7HX73S7,B00004U9V2,{'Size:': ' 3.5 oz.'},Ajaey,"wonderful hand lotion, for seriously dry skin, stays on a long time, a little goes a long long way.. go easy.. wonderful scent.. maybe a bit strong at first, but dissipates after a while.",wonderful hand lotion,1491350400
148,5,True,"04 5, 2017",A3T4UT6LUYTL0H,B00004U9V2,{'Size:': ' 250 g'},Amazon Mom,Love this!,Five Stars,1491350400
149,5,True,"04 4, 2017",ABVQSGYRMN2ZO,B00004U9V2,{'Size:': ' 3.5 oz.'},Pauline Johnson,Hand therapy is the best hand moisturizer I have found. It works great for me!,Five Stars,1491264000
150,5,True,"04 3, 2017",A2JNWWAE59JFH8,B00004U9V2,{'Size:': ' 250 g'},haym s.,Excellent,Five Stars,1491177600
151,5,True,"04 3, 2017",A2JNWWAE59JFH8,B00004U9V2,{'Size:': ' 0.9 oz.'},haym s.,Quite good,Five Stars,1491177600
152,5,True,"04 1, 2017",A3HMKKY1S8D4FM,B00004U9V2,{'Size:': ' 250 g'},David B.,it does the job.,Five Stars,1491004800
153,5,False,"03 31, 2017",A3MVM24AACE30W,B00004U9V2,{'Size:': ' 0.9 oz.'},Mariah Pacheco,"Full disclaimer I didn't purchase this I got it as a gift at a baby shower , I didn't even think anything of it but one day I was going through my makeup draws and tried it out , OMG its amazing I fell in love as soon as i tried it , it has an amazing smell !! It also keeps your hands moisturizer and super soft . It's so good in fact I haven't even ran out but I'm deffintly looking into investing in the big bottle it's a little pricey but it's amazing and worth it to have a reliable lotion !!!",Amazing product,1490918400
154,5,True,"03 27, 2017",A2QCGHIJ2TCLVP,B00004U9V2,{'Size:': ' 250 g'},D. Jones,"Best hand cream around.  Silky, thick, soaks in all the way leaving hands super soft.",Best hand cream around,1490572800
155,5,True,"03 27, 2017",A2TUT96RSOYBMF,B00004U9V2,{'Size:': ' 0.9 oz.'},Sheila R.,Really small tube,Five Stars,1490572800
156,2,True,"03 23, 2017",A1SWKOA0428X3M,B00004U9V2,{'Size:': ' 0.9 oz.'},M. Sullivan,I had hope given the rave reviews but this didn't do anything for me. I have used the whole tube and my hands are still in really bad shape.,Didn't do the job for me.,1490227200
157,5,True,"03 22, 2017",AI381DANV52QB,B00004U9V2,{'Size:': ' 3.5 oz.'},barbara ann mccadam,Makes your hands feel like silk.,Best hand cream on the market,1490140800
158,5,True,"03 21, 2017",A2CQKK3HBEVVAO,B00004U9V2,{'Size:': ' 250 g'},SpencerMA,"it is the best hand lotion I've ever tried. I wash my hands very frequently and this lotion is so soothing, smells great, not greasy, and works fantastic Hands are so smooth after use. I just love it.",it is the best hand lotion I've ever tried,1490054400
159,5,False,"03 21, 2017",A17XGOOKP8RZI5,B00004U9V2,{'Size:': ' 0.9 oz.'},Louise Settelmyer,great product!!,Five Stars,1490054400
160,5,True,"03 20, 2017",A2LO65GVLT5869,B00004U9V2,{'Size:': ' 0.9 oz.'},Amazon Customer,Best product for dry skin. Love it.,Love it,1489968000
161,5,True,"03 20, 2017",A2R4UNHFJBA6PY,B00004U9V2,{'Size:': ' 3.5 oz.'},Amazon Customer,Thanks!!,Five Stars,1489968000
162,5,True,"03 19, 2017",A3HQ372UG48O2L,B00004U9V2,{'Size:': ' 250 g'},Debra L. Mellish,Wonderful product.  Received a tube as a gift.  Bought larger bottle for myself.,Wonderful product. Received a tube as a gift,1489881600
163,5,True,"03 19, 2017",A21064S49UMHS,B00004U9V2,{'Size:': ' 3.5 oz.'},Rebekah J. Wagenbach,Got this item super fast and I love it!  My daughter is a nurse and has tried a lot of different lotions for her dry and cracked hands and none of them have worked.  Her hands feel better than they ever have after using this product!,Five Stars,1489881600
164,5,False,"03 19, 2017",A2N1WT4URJAADQ,B00004U9V2,{'Size:': ' 3.5 oz.'},Cheryl Grayson,"Got this as a gift, and will buy it as long as they make it. Smells great, not greasy, works fantastic.",Fabulous for dry hands,1489881600
165,5,True,"03 15, 2017",A399QYL1HD65YP,B00004U9V2,{'Size:': ' 3.5 oz.'},John S. Igers,Well worth the money.  Long lasting and curative.,Well worth the money. Long lasting and curative.,1489536000
166,5,True,"03 10, 2017",AP6ZI04K69C83,B00004U9V2,{'Size:': ' 250 g'},Kerryn,Great when working in the garden.,Good stuff,1489104000
167,5,True,"03 10, 2017",A124ICVE15F6BQ,B00004U9V2,{'Size:': ' 0.9 oz.'},Amazon Customer,"I love this lotion! Makes my hands feel great, but not greasy or sticky.",Five Stars,1489104000
168,5,True,"03 6, 2017",A2YR04SPDX6Y3Z,B00004U9V2,{'Size:': ' 250 g'},Thomas Cleveland,I have been used this product for many years and it's work great for me. Amazon is the best place to buy it and it's the most safe for your credit cards.,... used this product for many years and it's work great for me,1488758400
169,4,True,"03 4, 2017",A110SBG2M2UDVC,B00004U9V2,{'Size:': ' 0.9 oz.'},Riss Dan,Smells wonderful!  Very small tube though...,Smells wonderful! Very small tube though,1488585600
170,5,True,"02 28, 2017",A2C1DQO6Z91W7J,B00004U9V2,{'Size:': ' 250 g'},Amazon Customer,As always....I love it!,I love it!,1488240000
171,5,True,"02 28, 2017",A2QCGHIJ2TCLVP,B00004U9V2,{'Size:': ' 0.9 oz.'},D. Jones,"Great hand lotion.  Soaks right in and leaves skin super soft.  No greasy residue, great scent!",Great hand lotion!,1488240000
172,5,True,"02 25, 2017",A1606LA683WZZU,B00004U9V2,{'Size:': ' 250 g'},Amr,Great product. Doesn't leave you hands feeling greasy or slippery.,Five Stars,1487980800
173,5,True,"02 25, 2017",A1606LA683WZZU,B00004U9V2,{'Size:': ' 3.5 oz.'},Amr,Great product. Doesn't leave you hands feeling greasy or slippery.,Five Stars,1487980800
174,5,True,"02 25, 2017",A1TKFZV52FQO0,B00004U9V2,{'Size:': ' 3.5 oz.'},Kellye,Awesome stuff,Five Stars,1487980800
175,1,True,"02 24, 2017",A2Z2M1AX9X1GB8,B00004U9V2,{'Size:': ' 250 g'},Chris OConnor,Bottle arrived dented. No packing slip. $30 way too expensive for 8 ounces. Sorry I bought it,One Star,1487894400
176,5,True,"02 16, 2017",A1Q6P4BXTFLD0S,B00004U9V2,{'Size:': ' 250 g'},mleandre,I buy this stuff for my Mom once a year.. she LOVES the stuff.,Five Stars,1487203200
177,1,True,"02 13, 2017",A2IWX64Z0H6XGN,B00004U9V2,{'Size:': ' 0.9 oz.'},Lianne May,Crabtree & Evelyn is supposed to be a fantastic brand of lotion. However with as active as I am I found that it didn't provide enough moisture for my hands. I have found other products since then that work better.,Crabtree & Evelyn is supposed to be a fantastic brand of lotion,1486944000
178,5,False,"02 13, 2017",A30GI4CQW7P09C,B00004U9V2,{'Size:': ' 3.5 oz.'},EMF999,LOVE LOVE LOVE.  Smells great and makes my hands super-soft.,Five Stars,1486944000
179,5,True,"02 8, 2017",A1BV92H7FYY43V,B00004U9V2,{'Size:': ' 250 g'},dfocht,This lotion is the best and the smell is AMAZING. A bit pricey but a little goes a long way. Love it!,This lotion is the best and the smell is AMAZING,1486512000
180,4,True,"02 6, 2017",A1VTKO362STHAW,B00004U9V2,{'Size:': ' 3.5 oz.'},Tamara Wisler,"It is great lotion, but washes off too quickly.",Four Stars,1486339200
181,4,True,"02 6, 2017",A3BQQBNENC59J9,B00004U9V2,{'Size:': ' 3.5 oz.'},Amazon Customer,I LOVE this handcream.  I like to garden but it's particularly nice in the winter and it smells SO GOOD!,I LOVE this handcream,1486339200
182,1,True,"02 5, 2017",A2X2VE1Y73RZMH,B00004U9V2,{'Size:': ' 3.5 oz.'},Denise Rickard,"I bought this cream in hope to save my dry cracked hands. The whole tube lasted me one week and I used about 5-8 times a day. My hands still dry and cracked  , no improvement at all. Will not buy again.",Not worth spending $$$,1486252800
183,5,True,"02 4, 2017",A32ZXEPQDL4YBV,B00004U9V2,{'Size:': ' 3.5 oz.'},Reem AlBassam,i loved it but it is over priced,i loved it but it is over,1486166400
184,5,True,"02 3, 2017",A16QSRNBWVG9VE,B00004U9V2,{'Size:': ' 3.5 oz.'},Judy L. Pons,What a great healing product...,Five Stars,1486080000
185,5,True,"02 3, 2017",A1AII6HDXLWH70,B00004U9V2,{'Size:': ' 250 g'},christi l harris,Wonderful!! The smell  is so nice  and my hands fell so soft after using.,Five Stars,1486080000
186,4,True,"02 3, 2017",A3ASXK5ANON6KT,B00004U9V2,{'Size:': ' 250 g'},Amazon Customer,not as good as the tubes.seems runnier. we will buy the tubes instead. love this product,Four Stars,1486080000
187,5,True,"02 2, 2017",A2KQQWTYNLH5M4,B00004U9V2,{'Size:': ' 3.5 oz.'},Shannon,Best handcream ever! Smells nice.,Five Stars,1485993600
188,5,True,"01 31, 2017",A1SPZ5L6Y13QL7,B00004U9V2,{'Size:': ' 3.5 oz.'},Nevada Sal,Great lotion for dry skin and busy hands!,Five Stars,1485820800
189,5,True,"01 30, 2017",A1606LA683WZZU,B00004U9V2,{'Size:': ' 0.9 oz.'},Amr,Just as described. Arrived on time.,Five Stars,1485734400
190,5,True,"01 29, 2017",A3B2N31KPKELSV,B00004U9V2,{'Size:': ' 3.5 oz.'},Russ,Works well on my skin type.,Five Stars,1485648000
191,5,True,"01 25, 2017",AJ2PRC4E3KNFU,B00004U9V2,{'Size:': ' 3.5 oz.'},Joi Hill,This is my favorite hand cream.  It is not greasy and has a nice smell.  I have horrible dry hands.  This will last after hand washing.,This is my favorite hand cream,1485302400
192,5,True,"01 24, 2017",A39TQVCKL280IR,B00004U9V2,{'Size:': ' 3.5 oz.'},Frances E. Viney,Love the scent.  Not flowery. The best for dry skin!,Five Stars,1485216000
193,4,False,"01 24, 2017",A1YY53NQXFKMRN,B00004U9V2,{'Size:': ' 3.5 oz.'},Trixie,Nice lightweight hand cream for the summer.,"Smells good, absorbs quickly",1485216000
194,4,True,"01 23, 2017",A192GUA6P548TS,B00004U9V2,{'Size:': ' 250 g'},Amazon Customer,"I used this particular Crabtree & Evelyn product years ago. I think the formula has changed a little bit since I used it before, it is not quite as healing as it used to be, but it is still a great product. I would recommend using this product through the cold winter months, when hands can become especially dry and cracked. Also, a little goes a long way, it will last a long time.",Great product!,1485129600
195,5,True,"01 23, 2017",A2NE9OZNRI4ZCF,B00004U9V2,{'Size:': ' 250 g'},Frankcal,Amazing.  I'm in construction and this is the only lotion that cures those annoying tiny cuts on your fingers and hands. It's the perfect consistency. Give it two days and I guarantee you will be in love. You get what you pay for.,Hands down #1!,1485129600
196,5,True,"01 21, 2017",A39NTU3VXQCURC,B00004U9V2,{'Size:': ' 0.9 oz.'},Zee Davis ,Best ever hand cream!!,Five Stars,1484956800
197,5,True,"01 17, 2017",A3K53PJ2VHJ4HX,B00004U9V2,{'Size:': ' 0.9 oz.'},LL,This is my favorite hand cream. I really love the gentle cinnamon scent - even though I'm not a fan of most scented lotions.,This is my favorite hand cream,1484611200
198,5,True,"01 15, 2017",AXEH4SYA9EUY5,B00004U9V2,{'Size:': ' 250 g'},Chaz,The only hand cream treatment that works on my rough  hand but is gentle enough for my wife to use daily.,Best hand cream around,1484438400
199,5,False,"01 14, 2017",A5XCR3RJ77R27,B00004U9V2,{'Size:': ' 0.9 oz.'},Wadamellon,I super love this hand lotion with its herbal garden scents. My hands get pretty dry and this really helps to re-moisturize them. Will be exploring the other scents soon after this one.,I super love this hand lotion with its herbal garden scents,1484352000
